user_id, title, author, publisher, isbn, language, no_of_exchanges, rating, genre
bBRzXFkThPKc3gAC7S6rE9,The Book of Five Rings,,Tantor Media Inc,9781400188529,English,6,4.4,History 
hHisdjNsE8Gydk67DGvjhb,The Champion's Mind: How Great Athletes Think| Train| and Thrive,,Tantor Media Inc,9781494572822,English,7,3.7,Sports & Recreation 
BAMkMkTqY6Kv75m58EKeds,Forty Million Dollar Slaves: The Rise| Fall| and Redemption of the Black Athlete,,Tantor Media Inc,9781541478848,English,1,3.7,Social Science 
MZ3nkCSmxmzvTRp9gttXso,When Violence Is the Answer: Learning How to Do What It Takes When Your Life Is at Stake,,Hachette Audio,9781478964049,English,2,0,Health & Fitness 
9nH56bP7YccMQmusfWdEVG,Never Settle: Sports| Family| and the American Soul,,Hachette Audio,9781549122538,English,9,5.0,Biography & Autobiography 
KdEc5MaxuzBM9C5Qj5gaUq,How to Build a Car: The Autobiography of the World’s Greatest Formula 1 Designer,,HarperCollins,9780008196820,English,8,5.0,Biography & Autobiography 
bZyPHd2YCLz8x9fhbsiAGs,Hagakure: The Secret Wisdom of the Samurai,,Tantor Media Inc,9781977347893,English,5,5.0,History 
YwrPm7WuF8tedpgDJbtwRJ,The Comeback Quotient: A Get-Real Guide to Building Mental Fitness in Sport and Life,,Tantor Media Inc,9781705281062,English,9,0,Sports & Recreation 
7JUFfhavBiwSky93h5ZSKk,Sidelined: Sports| Culture| and Being a Woman in America,,Penguin Random House Audio,9780593343517,English,9,1.0,Social Science 
YhabdmYhyFucvqD9QYSfBc,Seal Survival Guide: A Navy Seal's Secrets to Surviving Any Disaster,,Tantor Media Inc,9781494577957,English,3,5.0,Health & Fitness 
NT5r9y9rmHVD4q3TGXMu4X,Horseback Riding For Dummies,,Tantor Media Inc,9781705213148,English,3,5.0,Pets 
VZJwDaiJtHqzPYFZEoaRM2,The Third Pole: Mystery| Obsession| and Death on Mount Everest,,Penguin Random House Audio,9780593343753,English,2,4.0,History 
WLiwc9j9fg78LFqbs9T3Xa,A Walk in the Woods: Rediscovering America on the Appalachian Trail,,Penguin Random House Audio,9780385367721,English,8,4.7,Humor 
WBikYtQkceECkxdnKACHEn,Into Thin Air: A Personal Account of the Mt. Everest Disaster,,Penguin Random House Audio,9781415920626,English,7,4.7,Biography & Autobiography 
LT3JRJJHTpKD7Yiz2rTPwq,Into the Wild,,Penguin Random House Audio,9780739358054,English,9,4.6,Biography & Autobiography 
aNynXRfmmD8uVM7XvPYoDa,Deep Survival: Who Lives| Who Dies| and Why: True Stories of Miraculous Endurance and Sudden Death,,Blackstone Audio Inc.,9781481581264,English,4,5.0,Sports & Recreation 
f349j9QYZuDbdoz5GMBY4X,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,,Hachette Audio,9781611135169,English,6,5.0,Biography & Autobiography 
WxGvkh3cxqtjZGn58cL937,Cry of the Kalahari,,Tantor Media Inc,9781977345653,English,1,5.0,Nature 
CLXauDHZpL4mnkmXNPZHTF,The Old Patagonian Express,,W F Howes,9781510009400,English,5,0,Travel 
Lof9qMDwCTC3rcujqs8ose,The Indifferent Stars Above: The Harrowing Saga of the Donner Party,,HarperAudio,9780062962225,English,5,4.7,Biography & Autobiography 
kMHsEpbVtdr6GzmpnSYoAb,Born to Run: A Hidden Tribe| Superathletes| and the Greatest Race the World Has Never Seen,,Penguin Random House Audio,9780739383735,English,1,4.6,Social Science 
GXo8eQLL7Zv9jmpBQENGJB,Travels with Charley in Search of America,,Penguin Random House Audio,9781101530979,English,0,4.4,Biography & Autobiography 
YwntbjaWAHxHxj8bDTniz9,In a Sunburned Country,,Penguin Random House Audio,9780553753172,English,3,3.7,Biography & Autobiography 
9Cc8qMeyCtafKp854nwQVk,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,,Penguin Random House Audio,9780739376997,English,7,4.0,History 
ULBwmYr2tDJnQhYMigWY2A,For the Love of Europe: My Favorite Places| People| and Stories,,Hachette Audio,9781549152511,English,4,0,Travel 
3qnGUE462hkoXy8827P3J8,The 99% Invisible City: A Field Guide to the Hidden World of Everyday Design,,HMHAudiobooks,9780358396369,English,0,5.0,Architecture 
TmKw6poY5auSEWG9iie7U6,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,,Penguin Random House Audio,9781101924914,English,9,5.0,Biography & Autobiography 
TLkvs5mcArJoGVLFnw3QP4,What I Was Doing While You Were Breeding: A Memoir,,Tantor Media Inc,9781494571856,English,2,0,Biography & Autobiography 
LjnAxyyak4mjejumZz4aKs,Never Cry Wolf,,Naxos AudioBooks,9781843793946,English,5,5.0,Nature 
XbzxoumRNdrE823TTSkZcs,The Log from the Sea of Cortez,,Penguin Random House Audio,9781101592908,English,1,0,Biography & Autobiography 
i382TgcWZWQvxhpqEJ4TtC,Quit Like a Millionaire: No Gimmicks| Luck| or Trust Fund Required,,Penguin Random House Audio,9781984891259,English,7,4.5,Business & Economics 
KhERqLfuro6iG54JNZxLvu,Goodbye to a River: A Narrative,,Recorded Books,9781440798788,English,9,5.0,Biography & Autobiography 
cRRhz8CQ4S3SjsN59vxJfn,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,,Hachette Audio,9781600242595,English,1,5.0,Psychology 
gCK7Suk7VJLsivNRgn7pre,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,,Blackstone Audio Inc.,9781481565554,English,9,0,Humor 
9YBXAmaJCKaNvhwxUrPQCU,We Came| We Saw| We Left: A Family Gap Year,,Highbridge Audio,9781696603089,English,1,0,Biography & Autobiography 
SggmgFGfnhk4FWVu9RMLVd,American Notes,,Assembled Stories,9781860152948,English,6,0,History 
j2s8sbJXLUG6UpDptSTDNU,Sailing Alone Around the World,,Tantor Media Inc,9781400179350,English,8,5.0,Biography & Autobiography 
DcnZhQUUYMtaMJVhcLrRD2,A Short History of Russia: How the World's Largest Country Invented Itself| from the Pagans to Putin,,Harlequin Audio,9781488208843,English,4,0,History 
hVBZgTkm8soHy87JZK9WkV,Learn German for Beginners & Dummies,,Glenn Nora,9781094281599,English,7,4.5,Foreign Language Study 
NWo7ETTBjvqyNidLfvGiaP,The Socrates Express: In Search of Life Lessons from Dead Philosophers,,Simon and Schuster,9781797105871,English,8,0,Philosophy 
Um9UXPTs32eSK8j39eKjxK,Grandma Gatewood's Walk: The Inspiring Story of the Woman Who Saved the Appalachian Trail,,Tantor Media Inc,9781494577933,English,4,4.0,Biography & Autobiography 
Q6iSBnReZS5coXZBQ9zczZ,Blue Highways: A Journey into America,,Hachette Audio,9781478977476,English,2,5.0,Biography & Autobiography 
bSNZJwQPZs8aoUjtsHPMye,The Peregrine,,William Collins,9780008388249,English,5,3.0,Nature 
6bEd3Hfw9RR6WcdSr3SqnC,One Man's Wilderness: An Alaskan Odyssey,,Tantor Media Inc,9781400189533,English,0,4.7,Biography & Autobiography 
9WYa2JMjCzkQgfYTFQAcCZ,Eat| Pray| Love: One Woman's Search for Everything Across Italy| India and Indonesia,,Penguin Random House Audio,9780786553808,English,7,4.4,Biography & Autobiography 
LieyAd49Bfy9ULeLTa8SBn,In Other Words,,Penguin Random House Audio,9780399566219,English,2,0,Biography & Autobiography 
4ebJxvqS8p55spvmLCbKi9,Best. State. Ever.: A Florida Man Defends His Homeland,,Recorded Books,9781501930270,English,8,5.0,Humor 
WRgWjnrnsFnTMTNusaWBFH,Where the Water Goes: Life and Death Along the Colorado River,,Penguin Random House Audio,9781524749668,English,7,0,Science 
iPPWSrFeemMUdf4bfmGifw,How to Travel the World on $50 a Day: Revised: Travel Cheaper| Longer| Smarter,,Tantor Media Inc,9781541474710,English,2,0,Reference 
4Y9TeH9o2EeLWTariZKdBX,French Lessons: Adventures with Knife| Fork and Corkscrew,,Penguin Random House Audio,9780739300428,English,9,5.0,Travel 
8sVKMH36wycDpPSENcPEAk,K2: Life and Death on the World's Most Dangerous Mountain,,Penguin Random House Audio,9780739384718,English,9,5.0,History 
RHMwZkekUQLxDeFjXtefFw,To Shake the Sleeping Self: A Journey from Oregon to Patagonia| and a Quest for a Life with No Regret,,Penguin Random House Audio,9780525588450,English,3,4.2,Biography & Autobiography 
A874EzsQLGQcffamQZu6R5,The Devil's Teeth: A True Story of Survival and Obsession Among America's Great White Sharks,,Penguin Random House Audio,9781415925577,English,9,0,Nature 
MguBCS3A6Hodvd9dWHTu7D,Amsterdam: A History of the World's Most Liberal City,,Penguin Random House Audio,9780804149310,English,2,0,History 
95bXTS7qfg37Nauu8JF5SN,Wild Men| Wild Alaska: Finding What Lies Beyond the Limits,,Tantor Media Inc,9781977380234,English,8,5.0,Biography & Autobiography 
EUgMgFjmdK24hMWw77pFNF,Out of Africa & Shadows on the Grass,,Penguin Random House Audio,9780147522047,English,6,2.0,Biography & Autobiography 
d5LPZpHd7uEHCEXA8WWSiJ,From Scratch: A Memoir of Love| Sicily| and Finding Home,,Simon and Schuster,9781508283829,English,3,3.0,Biography & Autobiography 
DZWywXb3X6zx6ic5azzVNJ,The Eye of the Elephant: An Epic Adventure in the African Wilderness,,Tantor Media Inc,9781977345646,English,0,0,Nature 
gL36dBKSDck4ZkcTnQNoff,Green Hills of Africa,,Simon and Schuster,9780743563567,English,7,3.0,Biography & Autobiography 
nbWQDoXHmQzjsMm32rpAbM,Don't Sleep| There Are Snakes: Life and Language in the Amazonian Jungle,,Tantor Media Inc,9781515989011,English,9,5.0,Language Arts & Disciplines 
9TuDJVAyy2h5S5h4uLsRhG,Flâneuse: Women Walk the City in Paris| New York| Tokyo| Venice| and London,,Tantor Media Inc,9781541475380,English,0,0,History 
LTVSiNKFsrMumrLucanyPp,The Rift: A nail-biting and compulsive crime thriller,Rachel Lynch,Canelo,9781800321052,English,1,0,Fiction 
Jr54n3Ab5TqCu7ioqzyhw5,A Gambling Man,David Baldacci,Grand Central Publishing,9781538719664,English,1,0,Fiction 
NGZHUkC4nrP3vuJSngvEat,The Good Sister: A Novel,Sally Hepworth,St. Martin's Press,9781250120977,English,0,4.4,Fiction 
AEZAxobqu8qSkX2Fp9gN7p,My Little Girl: A totally gripping psychological thriller full of shocking twists,Shalini Boland,Bookouture,9781838881474,English,5,5.0,Fiction 
6C5i9HL2RP9L28GVwkvVHC,The Devil's Hand,Jack Carr,Simon and Schuster,9781982123765,English,5,4.7,Fiction 
5bWsAZyZ7G4wqxevUPHWyj,Last Day Alive,J.R. Adler,Bookouture,9781800192393,English,1,5.0,Fiction 
5ZHnMVc9sp4RSzLJCciDcG,Stargazer,Anne Hillerman,HarperCollins,9780062908353,English,4,4.3,Fiction 
o7qGhTDkeLRksaSHhNAQnd,The Perfect Impression (A Jessie Hunt Psychological Suspense Thriller—Book Thirteen),Blake Pierce,Blake Pierce,9781094372075,English,8,3.4,Fiction 
CCGn7NwhGAgZ5dAoR3CHWC,The Silent Girl: An absolutely gripping mystery thriller full of suspense,Kelly Heard,Bookouture,9781800194359,English,6,4.3,Fiction 
V2XPzskmqUNnVEDnM6Xnxo,July in August: One Girl's Struggles with an Opioid Addicted Mother,Maryjo Paradis-Smith,Scribl,9781633484375,English,2,0,Fiction 
Z6CYxXwG9FSZBmwokN59VM,Under the Wave at Waimea,Paul Theroux,Houghton Mifflin Harcourt,9780358446385,English,8,0,Fiction 
9epZ5GZCdRiStDQCmbQFEv,Death with a Double Edge,Anne Perry,Ballantine Books,9780593159347,English,6,4.0,Fiction 
cctuJvGJFw4qEuQdLL92b6,Ocean Prey,John Sandford,Penguin,9780593087039,English,7,4.5,Fiction 
TPtqcNsjsLeYiLyGinWxfg,Murder Comes to Notchey Creek,Liz S. Andrews,Little Forest Press ,9780578429359,English,5,5.0,Fiction 
6nEySFmK7ajoZQh6q52wSz,Catastrophe in a Cloister (A Lacey Doyle Cozy Mystery—Book 9),Fiona Grace,Fiona Grace,9781094371429,English,1,5.0,Fiction 
394KgzgEJZqFefvN4eyiDt,Red Handed: A Katerina Carter Color of Money Mystery,Colleen Cross,Slice Publishing Mystery and Thriller Books,9780987883582,English,9,3.8,Fiction 
Qh9TeMhxEDyLzcD59HdaYF,Hush Little Girl,Lisa Regan,Bookouture,9781800191372,English,3,4.7,Fiction 
SwGLiNHFhqwpzHsVj2btC3,Exit Strategy (A Katerina Carter Legal & Psychological Thriller),Colleen Cross,Slice Publishing Mystery and Thriller Books,9780987883506,English,5,4.2,Fiction 
eJdztQKKHRbf869dEV7Nic,Blue Moon: A Katerina Carter Color of Money Cozy Mystery,Colleen Cross,Slice Publishing Mystery and Thriller Books,9780987883599,English,4,3.4,Fiction 
XYsCnm4cDakGYgxL3hjFvu,Sixpence and Selkies,Tilly Wallace,Tilly Wallace,,English,6,5.0,Fiction 
WfVqvNNwTgBuzzTGraA3SZ,My One Night,Carrie ANn Ryan,Carrie Ann Ryan ,9781950443116,English,0,4.8,Fiction 
5WSet2MjfpfamYmKJWRwpz,Taming a Bear,Eve Langlais,Eve Langlais,9781773841809,English,5,5.0,Fiction 
VwPH4wr9Lz2dmqYLR7f6Ty,When the Stars Go Dark: A Novel,Paula McLain,Ballantine Books,9780593237908,English,5,4.0,Fiction 
P2wQfzi3jCx7fRgpLCKaYr,Lady Joker| Volume 1,Kaoru Takamura,Soho Press,9781616957025,English,1,0,Fiction 
E8jzRSKZdpqtjFXUxY6JVq,The Reunion,Jana DeLeon,Harlequin,9780369710000,English,5,4.5,Fiction 
7Q594s3uY23tMXC9n3kyQa,Buried by the Sea,Kathleen Bridge,Lyrical Press,9781516110025,English,6,5.0,Fiction 
FXwACSBLHFcqVG7oGdkSRy,Confections of a Partygoer,Ruth Hartzler,Clean Wholesome Books,9781922420923,English,1,0,Fiction 
TAcgTqoqpRGkSpNvouN26G,Dance with Death,Will Thomas,Minotaur Books,9781250624789,English,1,4.8,Fiction 
bxEkNMXjt7eWUMU6d39Xhi,Cat in the Limelight (The 9 Lives Cozy Mystery Series| Book 6),Louise Clark,ePublishing Works!,9781644571514,English,2,0,Fiction 
hTfrQDqsAMmdvBF7aD7iVd,Save Her Child,CJ Lyons,Bookouture,9781800194335,English,1,0,Fiction 
ms5SqsTdEh44c9CGWRGxaS,We Are Watching Eliza Bright,A.E. Osworth,Grand Central Publishing,9781538717622,English,0,0,Fiction 
heyKNrr3w72yKG6to7aZJz,The Sign of Death: A Victorian Book Club Mystery,Callie Hutton,Crooked Lane Books,9781643855837,English,1,0,Fiction 
XJtX7d2PiDmCTUP5XGDH5S,Just Get Home,Bridget Foley,MIRA,9781488078330,English,8,0,Fiction 
SSfCYgeYqC4BRJoSjwdc2r,Hanks and a Hitman,Tracey Drew,Icon Publishing Limited,9780473540463,English,6,4.5,Fiction 
kkwTdDhUJg33E4DVMCHCak,The Perfect Daughter: A Novel,D.J. Palmer,St. Martin's Press,9781250267931,English,4,4.8,Fiction 
3emvYqbXMu9bzB87DW5J76,The Last Thing to Burn: A Novel,Will Dean,Simon and Schuster,9781982156480,English,1,4.7,Fiction 
4c4gj63iBZPTrnQh67XRhF,The Vatican Secret,Peter Hogenkamp,Bookouture,9781838888442,English,7,0,Fiction 
DZSygMaLcu3eeP846ox3Uk,Of Kindness and Kilowatts,Susan Kaye Quinn,Twisted Space LLC,,English,6,5.0,Fiction 
9cPsrMXuHsKK84BmEhfkUu,A Changing Light,Edith Maxwell,Beyond The Page,9781950461998,English,1,4.5,Fiction 
khytbs5Dyz6kDFC6N9dYKD,Her Three Lives,Cate Holahan,Grand Central Publishing,9781538736357,English,5,0,Fiction 
j6yw63p6nq8oRJTk4erSMA,The Border Wolves,Damion Hunter,Canelo,9781800322882,English,1,0,Family & Relationships 
8YTzrKmuXxkLnjfzKNhNdf,To Die in Tuscany,David P. Wagner,Sourcebooks| Inc.,9781464214349,English,6,0,Fiction 
TmqcVX3kCUdhBggXugh7Q9,What You Never Knew: A Novel,Jessica Hamilton,Crooked Lane Books,9781643856971,English,3,0,Fiction 
UnZpufyjodwxjzui4YJvPu,The Vanishing Museum on the Rue Mistral,M. L. Longworth,Penguin,9780525506966,English,8,0,Fiction 
AEjtGUVxLoEw6drC5bk6Xw,Angel Fury,J.E. Taylor,J.E. Taylor,,English,0,5.0,Fiction 
j7cZ3r5PwhuXdw3qzhP7W7,Circle Of Bones: A PI Blake Hollow Crime Thriller,Malcolm Richards,Storm House Books,,English,9,4.9,Fiction 
P88StsmWYpiajtzVtH7Z8i,Pest Control,Bill Fitzhugh,Prelude Books,9781788423199,English,3,3.7,Fiction 
UbkmngTmVrJG3cfGXHjM3V,Mirrorland,Carole Johnstone,Simon and Schuster,9781982136086,English,0,4.4,Fiction 
f2BBxgy8Z6728yZ7YjY5K9,No Sleep Till Wonderland,Paul Tremblay,HarperCollins,9780062995803,English,9,2.9,Fiction 
UjsBmtkuKCLFkpyDjmSExS,From Port to Rigor Morte,J. C. Eaton,Beyond The Page,9781954717145,English,3,5.0,Fiction 
FUt6a7KDqP2ZXGPGnfhFi3,Gators and Garters,Jana DeLeon,J&R Publishing ,9781940270753,English,8,4.9,Fiction 
ZmcPFcysLTDwLSuf357jur,The Drowned Woman,CJ Lyons,Bookouture,9781800191945,English,9,4.5,Fiction 
YpT8tE9rRSTHuJ3q654c8L,The Other Mothers: An absolutely gripping thriller with a shocking twist,M.M. Chouinard,Bookouture,9781800191235,English,8,4.9,Fiction 
JREejmZrE6boUB2ow2uRJx,Ghost in the Stone,Jonathan Moeller,Azure Flame Media| LLC,,English,2,4.9,Fiction 
TQfkYos4VfRKxbr2tcdaZo,Ghost in the Forge,Jonathan Moeller,Azure Flame Media| LLC,,English,6,4.2,Fiction 
8CbVHrhWy7gpeBTXf9krhu,Fortune Funhouse,Jana DeLeon,Jana DeLeon,9781940270777,English,6,4.9,Fiction 
iTxKUCy4Gpp7FbMRM5NVEd,Divine Justice,David Baldacci,Grand Central Publishing,9780446545150,English,7,4.6,Fiction 
kvfyvDixCq4pRKE4jXyyfH,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,6,4.6,Fiction 
BFKWpYzfJm4WPL9DwE83aU,Split Second,David Baldacci,Grand Central Publishing,9780759507951,English,4,4.3,Fiction 
bNHND89ze739qimyfyJ3ZS,Her Final Hour,Carla Kovach,Bookouture,9781786815187,English,2,4.5,Fiction 
9krPhcykwWfiSEUfLh2Zt2,The Perfect Neighbor (A Jessie Hunt Psychological Suspense Thriller—Book Nine),Blake Pierce,Blake Pierce,9781094371375,English,2,4.4,Fiction 
5m3fLXcLBdcybZRuU8MXoq,The Terminal List,Jack Carr,Simon and Schuster,9781501180835,English,4,4.6,Fiction 
Qk86NJcjEY5UKsf6MdWTNU,Hour Game,David Baldacci,Grand Central Publishing,9780759512573,English,0,4.3,Fiction 
37uUit9RzJVqeWfqJLMQwX,Sharp Objects: A Novel,Gillian Flynn,Crown,9780307351487,English,6,4.3,Fiction 
i5gWqbKfJzJ9LAeZoNzuos,The Serial Killer's Daughter: A totally gripping thriller full of shocking twists,Lesley Welsh,Bookouture,9781786811929,English,5,4.4,Fiction 
KCSnbNioT9VdsDPDhK6tMv,On Her Majesty's Frightfully Secret Service,Rhys Bowen,Penguin,9780698410251,English,9,4.0,Fiction 
kdgLngsus2Zc2t4CAwRksU,Aunt Dimity's Death,Nancy Atherton,Penguin,9781101549513,English,3,3.7,Fiction 
6FunP5J9EpKoGTiUDnXQ68,In the Woods: A Novel,Tana French,Penguin,9781101147153,English,0,3.6,Fiction 
TpAt2WyHnJBxCvJH2Mw92d,The Perfect Deceit (A Jessie Hunt Psychological Suspense Thriller—Book Fourteen),Blake Pierce,Blake Pierce,9781094372082,English,9,4.5,Fiction 
BQgDL5f5BYByZgEmck2UJh,Joyland,Stephen King,Titan Books (US| CA),9781781168493,English,7,4.3,Fiction 
coSsi7WdkUEhVAZWM7qi9M,Peace Talks,Jim Butcher,Penguin,9780399587078,English,8,4.5,Fiction 
PPQZYraZLwMDzE689u2y8p,Missing and Endangered,J. A. Jance,HarperCollins,9780062853486,English,9,4.6,Fiction 
5bGMkpPExdaRkU3qBYed9Z,Make Me (with bonus short story Small Wars),Lee Child,Delacorte Press,9780804178785,English,5,4.4,Fiction 
JWMmjtJP56Sx3NvLhB7rRH,The Perfect Lie (A Jessie Hunt Psychological Suspense Thriller—Book Five),Blake Pierce,Blake Pierce,9781094310398,English,3,4.6,Fiction 
nwp9zACieWWLgKQodm5WC7,Death Masks,Jim Butcher,Penguin Group,9781101128459,English,6,4.7,Fiction 
NHkiSnNJYPLfHcpGcTYj6A,Ghost Story,Jim Butcher,Penguin,9781101476178,English,5,4.5,Fiction 
QwGyfm85iEGhW4GzGv4dHq,The Perfect Facade (A Jessie Hunt Psychological Suspense Thriller—Book Twelve),Blake Pierce,Blake Pierce,9781094372068,English,1,4.6,Fiction 
cRmUvNL2WsBK29fBWzSE6X,The Perfect Disguise (A Jessie Hunt Psychological Suspense Thriller—Book Ten),Blake Pierce,Blake Pierce,9781094371580,English,2,4.1,Fiction 
meR8V3BFu97Swf8dAycgJh,Steeped in Murder,Kirsten Weiss,misterio press,9781944767402,English,4,4.5,Fiction 
XLHXCVJKEa9AnLdoHvWixw,Worth Dying For,Lee Child,Delacorte Press,9780440339342,English,9,4.2,Fiction 
WPW7cSJyuFvsB4M59o4eXu,Gator Bait,Jana DeLeon,Jana DeLeon,9781940270180,English,3,4.8,Fiction 
o285pgZsWJguQe6cVpgyMY,The Sentinel,Lee Child,Delacorte Press,9781984818478,English,9,3.8,Fiction 
mXeyyv2SzffdqfwvM9892r,Shutter Island,Dennis Lehane,Harper Collins,9780061897221,English,6,4.1,Fiction 
jEkFa5mxs6Mg6QCPcAaxGs,Stargazer,Anne Hillerman,HarperCollins,9780062908353,English,5,4.3,Fiction 
d93sPiH6YpGxgVrrar5gqV,End of Watch,Stephen King,Simon and Schuster,9781501134159,English,1,4.2,Fiction 
ZeRdKU8BZf8dEV6FmBB8gn,The Perfect Alibi (A Jessie Hunt Psychological Suspense Thriller—Book Eight),Blake Pierce,Blake Pierce,9781094371368,English,3,4.8,Fiction 
nXtydhc4ybzReh92HQUHVi,Summer Knight,Jim Butcher,Penguin,9781101133941,English,9,4.6,Fiction 
ctaYpqt6z4qEhEZYKCoo7y,The Perfect Smile (A Jessie Hunt Psychological Suspense Thriller—Book Four),Blake Pierce,Blake Pierce,9781640297630,English,0,4.7,Fiction 
ncLyS6NVrfVYEVivgUiDkz,The Last Flight: A Novel,Julie Clark,Sourcebooks| Inc.,9781728215730,English,5,4.2,Fiction 
kURmRVZwsxiExtLX3fcpfr,City of Bones,Michael Connelly,Little| Brown,9780759527621,English,7,4.2,Fiction 
Bqt96EhkhdzgPdEdszuV6G,The Perfect Secret (A Jessie Hunt Psychological Suspense Thriller—Book Eleven),Blake Pierce,Blake Pierce,9781094371597,English,4,4.6,Fiction 
QFqEUrM6f8hZ96axR9YMdN,The Enemy,Lee Child,Delacorte Press,9780440334989,English,6,4.4,Fiction 
MNg4wyKiNWWt3PgZSMwuux,The Perfect Affair (A Jessie Hunt Psychological Suspense Thriller—Book Seven),Blake Pierce,Blake Pierce,9781094313283,English,0,4.6,Fiction 
VEnJ5DBY6qeErBKcHdtnEa,Blood Rites,Jim Butcher,Penguin,9781101146668,English,3,4.6,Fiction 
45itRkSGEa6GNsDEsWvHm4,Murder in the Queen's Armes,Aaron Elkins,Open Road Media,9781497610033,English,4,4.0,Fiction 
UzY2sDWgzvX5zEaGAvfDqB,Kim Harrison Bundle #1,Kim Harrison,Harper Collins,9780062378620,English,9,4.8,Fiction 
bz57Jt8FPMLBE9fNtXtbDd,A Minute to Midnight,David Baldacci,Grand Central Publishing,9781538761625,English,9,4.5,Fiction 
gDbL3YcogJkM6V9dfJ9m4o,Wrong Alibi: An Alaskan Mystery,Christina Dodd,HQN Books,9781488069130,English,9,4.5,Fiction 
J9zA5PNKeab4m3HTtPwrf5,Small Favor,Jim Butcher,Penguin,9781101128626,English,8,4.5,Fiction 
aKBKYUEGp89gSCGGbUnjf8,If He Wakes,Zoe Lea,Canelo,9781788630986,English,1,4.4,Fiction 
bY2nRnB7gzh2WYmrkPNV7i,OCDaniel,Wesley King,Simon and Schuster,9781481455336,English,1,4.7,Juvenile Fiction 
mRHome9BNtpW8AMRffjmjY,While the City Slept: A Love Lost to Violence and a Wake-Up Call for Mental Health Care in America,Eli Sanders,Penguin,9781101634677,English,7,4.4,Psychology 
LLnhceQitU8SbJTmwXcQxP,The Lost Girls: A Novel,Heather Young,HarperCollins,9780062456618,English,7,4.2,Fiction 
2stbCbU2S6VLLFPzMnVAME,Blue Moon,Wendy Corsi Staub,HarperCollins,9780062349767,English,3,4.6,Fiction 
KduUBRJwPzbR2pKLwpX5yT,The Shattered Tree,Charles Todd,HarperCollins,9780062386298,English,9,3.6,Fiction 
WBy3x9gUMuCPPn34Uf398p,Where It Hurts,Reed Farrel Coleman,Penguin,9780698184091,English,2,4.0,Fiction 
WKuoXmkdJqtnSgaF43oYGA,Under the Harrow: A Novel,Flynn Berry,Penguin,9781101992067,English,9,3.5,Fiction 
D2HxvTYhXrhXYo358vsx5M,Morgue: A Life in Death,Dr. Vincent Di Maio,St. Martin's Press,9781466875067,English,3,4.2,Biography & Autobiography 
2v5PcPMsSUazQRJfCgEHKH,The Drifter,Nick Petrie,Penguin,9780698194137,English,3,4.5,Fiction 
aW6J7hT3AmxNpqJW6WJXHM,The Wicked Boy: An Infamous Murder in Victorian London,Kate Summerscale,Penguin,9780698135000,English,0,3.9,History 
e2hgZFufNZRY4DWryAN9X4,Before the Fall,Noah Hawley,Grand Central Publishing,9781455561803,English,7,3.8,Fiction 
nC7WxLBBXApbvKw826uFg6,Say No More,Hank Phillippi Ryan,Forge Books,9780765385369,English,1,4.8,Fiction 
m2Ygoa53VXpGUXMMwaxhzK,Summerlost,Ally Condie,Penguin,9780399187209,English,7,4.5,Juvenile Fiction 
JKvwvyVxQxoDkZekBTYfQ6,In Sunlight or In Shadow: Stories Inspired by the Paintings of Edward Hopper,Lawrence Block,Simon and Schuster,9781681772882,English,1,4.4,Fiction 
2WfFYB7UWQfSWRHjGGWGEp,The Ex: A Novel,Alafair Burke,HarperCollins,9780062390509,English,1,4.6,Fiction 
23oArhFY5bH53sYVNRAXwc,Three Truths and a Lie,Brent Hartinger,Simon and Schuster,9781481449625,English,8,4.1,Juvenile Nonfiction 
J6XMB7caZLUeo5KivneeB9,Girl in the Blue Coat,Monica Hesse,Little| Brown Books for Young Readers,9780316260640,English,0,4.3,Young Adult Fiction 
oSBrE2RMHVNHEvvELEUaGG,Framed!,James Ponti,Simon and Schuster,9781481436328,English,0,4.5,Juvenile Fiction 
fBGsPNY9ptRM5KXhDroCCB,Jane Steele,Lyndsay Faye,Penguin,9780698155954,English,0,4.5,Fiction 
o4tFixBNuotyDfAV4btV8U,What Remains of Me: A Novel,Alison Gaylin,HarperCollins,9780062369871,English,3,4.2,Fiction 
NvzYdDTDzkuSstkCkMwdF4,Alfred Hitchcock,Peter Ackroyd,Anchor,9780385537421,English,2,4.0,Biography & Autobiography 
6siGs9Bcm6nTejzTJn9uQh,Dodgers: A Novel,Bill Beverly,Crown,9781101903742,English,2,4.1,Fiction 
EbdGfUVwhUApqVitC7U2sv,IQ,Joe Ide,Mulholland Books,9780316267717,English,6,3.9,Fiction 
4LGgxQgbkzTJNUGPWYscNx,Pretty Jane and the Viper of Kidbrooke Lane,Paul Thomas Murphy,Simon and Schuster,9781681771205,English,9,3.5,History 
MhpB4Rg95cLheYjQuvADd9,The Bad Kid,Sarah Lariviere,Simon and Schuster,9781481435840,English,7,3.3,Juvenile Fiction 
MdScw2vkxaM58mETWS2Dny,The Girl I Used to Be,April Henry,Henry Holt and Company (BYR),9781627793339,English,7,4.5,Young Adult Fiction 
